0.0	0.5247499942779541	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	116.11334413457892	50.71122755007067	115.87479593536565	112.88585707146427																																																																																																																																																																																																																																																																																																																																																									
0.026033200323581696	0.49238887429237366	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.86601738189442	50.60214399242501	115.86418017782427	113.11310146443515																																																																																																																																																																																																																																																																																																																																																									
0.05206630006432533	0.5205555558204651	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.9232808672014	50.95955968721683	115.5704460601297	112.75378266850069																																																																																																																																																																																																																																																																																																																																																									
0.07809939980506897	0.4940555691719055	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	116.32996044825313	51.29370468029005	115.33254346921132	112.95702712222614	113.16931711880262	79.34112878079202																																																																																																																																																																																																																																																																																																																																																							
0.1041325032711029	0.5064166784286499	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.93958643059872	50.94553318015948	115.76803246498233	113.00104725749443																																																																																																																																																																																																																																																																																																																																																									
0.13016539812088013	0.49913889169692993	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.82501585606036	50.46847147578195	115.5469975154077	113.21603046045627																																																																																																																																																																																																																																																																																																																																																									
0.15619860589504242	0.5199999809265137	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.93334914611006	50.7074410409325	115.3288669950739	113.51290640394089																																																																																																																																																																																																																																																																																																																																																									
0.18223169445991516	0.49602776765823364	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.93117503591594	51.10243560188434	115.56698549027263	112.89599193181078																																																																																																																																																																																																																																																																																																																																																									
0.20826460421085358	0.49088889360427856	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	115.84130665253115	51.167903525046384	115.92870924175187	112.77821724869767	112.36619718309859	79.36244131455399																																																																																																																																																																																																																																																																																																																																																							
0.23429769277572632	0.5017222166061401	370.9998779296875	533.0	0.10000000149011612	118.00021362304688	111.33325958251953	0.10000000149011612	0.0	0.0	-1.0	0.0	0.0	-1.0	116.72362275151555	51.78606684996853	115.94238093687946	112.95400240893258	113.92894431554524	82.63109048723898																																																																																																																																																																																																																																																																																																																																																							
